scorer,DLC_dlcrnetms5_Front_viewAug31shuffle1_75000,DLC_dlcrnetms5_Front_viewAug31shuffle1_75000,DLC_dlcrnetms5_Front_viewAug31shuffle1_75000,DLC_dlcrnetms5_Front_viewAug31shuffle1_75000,DLC_dlcrnetms5_Front_viewAug31shuffle1_75000,DLC_dlcrnetms5_Front_viewAug31shuffle1_75000,DLC_dlcrnetms5_Front_viewAug31shuffle1_75000,DLC_dlcrnetms5_Front_viewAug31shuffle1_75000,DLC_dlcrnetms5_Front_viewAug31shuffle1_75000,DLC_dlcrnetms5_Front_viewAug31shuffle1_75000,DLC_dlcrnetms5_Front_viewAug31shuffle1_75000,DLC_dlcrnetms5_Front_viewAug31shuffle1_75000,DLC_dlcrnetms5_Front_viewAug31shuffle1_75000,DLC_dlcrnetms5_Front_viewAug31shuffle1_75000,DLC_dlcrnetms5_Front_viewAug31shuffle1_75000,DLC_dlcrnetms5_Front_viewAug31shuffle1_75000,DLC_dlcrnetms5_Front_viewAug31shuffle1_75000,DLC_dlcrnetms5_Front_viewAug31shuffle1_75000,DLC_dlcrnetms5_Front_viewAug31shuffle1_75000,DLC_dlcrnetms5_Front_viewAug31shuffle1_75000,DLC_dlcrnetms5_Front_viewAug31shuffle1_75000,DLC_dlcrnetms5_Front_viewAug31shuffle1_75000,DLC_dlcrnetms5_Front_viewAug31shuffle1_75000,DLC_dlcrnetms5_Front_viewAug31shuffle1_75000,DLC_dlcrnetms5_Front_viewAug31shuffle1_75000,DLC_dlcrnetms5_Front_viewAug31shuffle1_75000,DLC_dlcrnetms5_Front_viewAug31shuffle1_75000,DLC_dlcrnetms5_Front_viewAug31shuffle1_75000,DLC_dlcrnetms5_Front_viewAug31shuffle1_75000,DLC_dlcrnetms5_Front_viewAug31shuffle1_75000,DLC_dlcrnetms5_Front_viewAug31shuffle1_75000,DLC_dlcrnetms5_Front_viewAug31shuffle1_75000,DLC_dlcrnetms5_Front_viewAug31shuffle1_75000,DLC_dlcrnetms5_Front_viewAug31shuffle1_75000,DLC_dlcrnetms5_Front_viewAug31shuffle1_75000,DLC_dlcrnetms5_Front_viewAug31shuffle1_75000,DLC_dlcrnetms5_Front_viewAug31shuffle1_75000,DLC_dlcrnetms5_Front_viewAug31shuffle1_75000,DLC_dlcrnetms5_Front_viewAug31shuffle1_75000,DLC_dlcrnetms5_Front_viewAug31shuffle1_75000,DLC_dlcrnetms5_Front_viewAug31shuffle1_75000,DLC_dlcrnetms5_Front_viewAug31shuffle1_75000
1463,1547.504,892.254,0.9980000257492065,1468.056,829.129,0.9760000109672546,1283.872,779.97,0.9430000185966492,1500.409,724.416,0.9900000095367432,1252.184,667.433,0.8399999737739563,1477.512,930.071,0.9980000257492065,1259.507,868.698,0.8640000224113464,1140.056,755.9,0.9869999885559082,1018.306,689.87,0.9990000128746033,1028.404,804.561,1.0,762.458,822.371,1.0,715.442,828.84,0.9610000252723694,652.56,828.303,0.9860000014305115,604.334,818.671,0.9990000128746033
1464,1554.41,892.539,0.9990000128746033,1475.959,827.271,0.9860000014305115,1292.164,787.987,0.9290000200271606,1507.174,725.649,0.9909999966621399,1291.881,660.386,0.9110000133514404,1484.812,930.043,0.996999979019165,1267.953,875.526,0.8640000224113464,1146.734,756.488,0.9829999804496765,1024.607,691.862,1.0,1034.003,803.553,0.9990000128746033,763.115,819.575,1.0,723.9,827.953,0.8209999799728394,668.355,828.237,0.9610000252723694,611.047,819.714,1.0
1465,1563.089,893.194,0.996999979019165,1477.765,827.821,0.9900000095367432,1299.371,788.093,0.9470000267028809,1510.204,725.103,0.9900000095367432,1292.001,661.318,0.949999988079071,1489.59,930.269,0.9980000257492065,1268.129,875.521,0.8569999933242798,1154.948,763.045,0.9760000109672546,1032.507,692.007,0.9990000128746033,1036.537,806.375,0.9990000128746033,763.859,815.631,1.0,723.249,828.171,0.9110000133514404,668.309,828.04,0.9390000104904175,612.993,819.603,1.0
1466,1563.579,892.051,0.9980000257492065,1483.22,829.183,0.9850000143051147,1308.09,788.159,0.9129999876022339,1515.424,726.009,0.9879999756813049,1298.953,661.798,0.9769999980926514,1493.197,929.607,0.9980000257492065,1276.411,875.248,0.8399999737739563,1157.181,763.046,0.9679999947547913,1034.176,691.725,1.0,1042.932,807.563,0.9990000128746033,768.797,815.013,1.0,723.714,827.865,0.8790000081062317,668.479,827.959,0.9710000157356262,616.491,821.014,1.0
1467,1563.913,887.08,0.9980000257492065,1484.633,828.334,0.9679999947547913,1315.441,788.674,0.9470000267028809,1521.816,726.606,0.9909999966621399,1298.845,666.825,0.9620000123977661,1500.487,929.183,0.996999979019165,1284.136,875.493,0.9179999828338623,1164.623,763.033,0.9679999947547913,1041.73,694.643,1.0,1045.09,811.874,0.9980000257492065,770.821,812.735,1.0,732.05,827.783,0.13699999451637268,684.206,827.906,0.9430000185966492,617.9,824.269,1.0
1468,1572.936,891.843,0.9990000128746033,1493.225,828.132,0.9919999837875366,1315.619,788.829,0.9440000057220459,1524.08,725.885,0.9869999885559082,1300.879,666.64,0.9860000014305115,1501.245,930.154,0.9950000047683716,1284.058,875.461,0.9330000281333923,1171.065,762.94,0.9789999723434448,1048.826,694.349,0.9990000128746033,1050.704,813.044,0.9980000257492065,774.159,811.437,1.0,732.464,819.956,0.23499999940395355,692.518,819.616,0.9919999837875366,619.668,823.281,0.9990000128746033
1469,1578.964,888.177,0.9980000257492065,1499.42,829.324,0.9860000014305115,1324.036,795.666,0.8769999742507935,1531.52,729.93,0.9829999804496765,1307.898,666.729,0.9779999852180481,1510.413,924.834,0.9980000257492065,1292.33,875.283,0.8709999918937683,1173.853,763.218,0.9789999723434448,1050.845,695.202,0.9990000128746033,1056.276,811.365,0.9980000257492065,774.002,803.805,1.0,732.404,819.709,0.5740000009536743,692.343,820.074,0.9810000061988831,625.451,822.789,1.0
1470,1579.586,887.78,0.9990000128746033,1500.364,828.538,0.9800000190734863,1331.673,795.736,0.902999997138977,1531.846,726.648,0.9769999980926514,1308.009,666.773,0.9860000014305115,1516.577,924.667,0.9950000047683716,1292.421,875.524,0.9049999713897705,1180.58,763.264,0.972000002861023,1059.699,697.28,0.9990000128746033,1064.944,813.065,0.996999979019165,774.312,802.859,1.0,732.53,819.694,0.7670000195503235,691.935,820.829,0.9800000190734863,627.735,822.558,1.0
1471,1585.232,886.335,1.0,1508.108,828.656,0.9890000224113464,1331.693,795.606,0.9430000185966492,1538.189,726.088,0.9869999885559082,1315.859,666.97,0.984000027179718,1516.821,929.057,0.9959999918937683,1300.394,875.502,0.9129999876022339,1188.301,763.82,0.9789999723434448,1064.483,697.032,0.9990000128746033,1067.27,814.389,0.9990000128746033,773.934,801.963,1.0,739.089,819.367,0.9120000004768372,700.596,820.447,0.9390000104904175,633.991,824.659,0.9990000128746033
1472,1588.358,887.155,1.0,1509.036,828.783,0.9850000143051147,1340.092,788.534,0.9359999895095825,1540.579,725.192,0.9860000014305115,1323.889,667.098,0.9700000286102295,1525.329,924.603,0.9990000128746033,1308.333,875.313,0.8690000176429749,1195.579,764.029,0.9649999737739563,1066.374,697.602,0.9990000128746033,1074.878,812.987,0.9980000257492065,770.736,799.795,1.0,739.944,819.859,0.9539999961853027,700.885,821.172,0.9769999980926514,635.67,824.005,0.9990000128746033
1473,1595.308,886.175,0.9980000257492065,1508.601,834.899,0.9639999866485596,1347.5,795.886,0.9549999833106995,1547.387,726.224,0.9829999804496765,1331.267,667.499,0.9670000076293945,1531.852,923.955,0.996999979019165,1315.604,883.471,0.9490000009536743,1195.221,770.479,0.9760000109672546,1076.361,697.328,1.0,1081.682,814.551,0.9980000257492065,763.538,800.014,0.9990000128746033,747.039,827.548,0.9520000219345093,706.186,819.388,0.9959999918937683,644.344,823.6,0.9990000128746033
1474,1595.445,886.46,0.9990000128746033,1516.682,829.62,0.9679999947547913,1356.013,795.874,0.9079999923706055,1548.252,725.275,0.9829999804496765,1340.19,675.047,0.9129999876022339,1532.797,925.458,0.9959999918937683,1316.056,883.511,0.9409999847412109,1203.67,771.413,0.9890000224113464,1080.249,697.459,0.9990000128746033,1082.926,817.456,0.9990000128746033,763.544,797.783,0.9980000257492065,755.143,827.469,0.9520000219345093,708.876,820.366,0.9940000176429749,650.787,824.514,0.9980000257492065
1475,1596.256,885.549,0.9990000128746033,1525.489,829.521,0.9850000143051147,1356.0,795.789,0.8970000147819519,1554.844,726.538,0.9869999885559082,1340.055,667.263,0.9860000014305115,1537.834,924.146,0.9980000257492065,1323.371,884.005,0.847000002861023,1205.64,772.247,0.9879999756813049,1082.662,698.222,0.9990000128746033,1091.176,821.215,0.9990000128746033,762.936,801.712,0.9890000224113464,764.232,819.763,0.9309999942779541,707.994,820.925,0.9819999933242798,659.607,824.604,0.9990000128746033
1476,1599.875,884.836,1.0,1525.109,835.353,0.984000027179718,1363.407,796.0,0.949999988079071,1557.582,726.759,0.9810000061988831,1340.405,675.447,0.9829999804496765,1541.264,923.564,0.9990000128746033,1331.725,883.841,0.8889999985694885,1210.833,773.885,0.9789999723434448,1093.345,695.972,1.0,1095.467,823.263,0.9990000128746033,763.242,796.607,0.9980000257492065,771.381,819.515,0.7279999852180481,716.308,827.903,0.859000027179718,666.578,824.973,0.9990000128746033
1477,1601.619,883.122,1.0,1524.692,837.445,0.9739999771118164,1363.942,796.076,0.9459999799728394,1563.393,730.37,0.9760000109672546,1348.101,675.127,0.984000027179718,1542.721,923.328,0.9990000128746033,1324.373,875.42,0.718999981880188,1220.329,778.979,0.9789999723434448,1098.104,694.236,0.9990000128746033,1099.74,823.357,0.9990000128746033,763.399,796.338,0.996999979019165,771.737,819.636,0.6380000114440918,716.463,828.201,0.8190000057220459,668.292,825.688,0.9990000128746033
1478,1603.632,882.674,1.0,1530.61,837.155,0.9729999899864197,1379.306,796.146,0.9449999928474426,1563.858,730.948,0.9700000286102295,1347.64,675.792,0.984000027179718,1543.958,923.689,0.9990000128746033,1331.844,883.473,0.7599999904632568,1222.077,778.827,0.9700000286102295,1110.423,696.053,0.9990000128746033,1104.315,827.424,0.9980000257492065,762.548,790.188,0.9959999918937683,771.348,819.512,0.3330000042915344,724.513,828.386,0.8899999856948853,676.652,826.467,1.0
1479,1604.222,882.922,1.0,1531.384,837.462,0.9509999752044678,1379.178,803.741,0.9670000076293945,1564.399,730.666,0.9380000233650208,1356.281,676.499,0.9779999852180481,1548.321,923.234,0.996999979019165,1339.692,883.979,0.7870000004768372,1228.561,779.171,0.9750000238418579,1114.159,698.175,0.9990000128746033,1109.714,828.22,0.9980000257492065,762.463,788.168,0.9940000176429749,771.678,811.478,0.460999995470047,732.717,828.078,0.8920000195503235,683.271,827.396,0.9990000128746033
1480,1604.336,883.072,1.0,1539.319,837.292,0.9779999852180481,1379.591,803.858,0.9639999866485596,1570.368,731.559,0.9570000171661377,1356.181,677.434,0.9760000109672546,1548.653,923.404,0.9959999918937683,1364.31,891.651,0.7409999966621399,1236.727,779.253,0.9779999852180481,1128.532,698.59,0.9990000128746033,1115.498,830.064,0.9980000257492065,756.032,785.937,0.9990000128746033,780.205,811.558,0.46399998664855957,732.741,828.379,0.8489999771118164,689.424,828.034,1.0
1481,1604.554,883.006,1.0,1539.68,837.882,0.968999981880188,1388.043,804.125,0.9399999976158142,1572.068,731.821,0.9800000190734863,1371.947,676.845,0.9570000171661377,1553.605,922.743,0.9990000128746033,1364.185,891.475,0.8880000114440918,1238.384,779.307,0.9710000157356262,1136.456,699.013,0.9990000128746033,1123.52,827.414,0.9980000257492065,750.496,781.444,1.0,780.218,811.732,0.45500001311302185,732.613,829.057,0.8539999723434448,693.556,831.83,0.9990000128746033
1482,1603.626,883.622,0.9990000128746033,1546.848,844.238,0.9449999928474426,1395.568,804.171,0.9449999928474426,1578.839,738.866,0.9779999852180481,1378.819,677.063,0.9649999737739563,1555.926,922.895,0.9990000128746033,1355.676,884.368,0.8019999861717224,1251.228,779.748,0.9810000061988831,1144.877,699.094,0.9990000128746033,1130.047,829.601,0.9980000257492065,747.614,778.997,1.0,779.915,812.158,0.828000009059906,739.618,828.615,0.9309999942779541,699.195,833.07,0.9990000128746033
1483,1602.655,884.989,0.9990000128746033,1547.236,844.072,0.9620000123977661,1411.446,804.495,0.9279999732971191,1578.89,738.273,0.9850000143051147,1388.012,677.642,0.9599999785423279,1557.629,922.873,0.9990000128746033,1363.763,883.919,0.9210000038146973,1253.253,779.785,0.9750000238418579,1152.453,699.134,0.9990000128746033,1141.804,827.582,0.996999979019165,742.037,779.635,1.0,771.532,819.797,0.9879999756813049,755.596,835.419,0.7300000190734863,705.446,834.299,0.9990000128746033
1484,1601.058,885.881,0.9990000128746033,1546.051,851.173,0.9869999885559082,1411.007,804.748,0.9660000205039978,1578.867,739.622,0.9929999709129333,1387.934,682.468,0.9779999852180481,1559.041,922.79,0.9990000128746033,1364.163,883.516,0.8240000009536743,1260.406,780.095,0.9480000138282776,1160.038,699.726,0.9990000128746033,1153.574,827.334,0.9959999918937683,731.911,778.525,1.0,772.094,812.173,0.9509999752044678,754.74,834.153,0.8759999871253967,714.991,834.678,0.9980000257492065
1485,1594.797,886.143,0.9950000047683716,1554.732,851.497,0.9879999756813049,1411.528,804.642,0.9660000205039978,1579.063,741.515,0.9940000176429749,1394.858,682.761,0.984000027179718,1563.258,922.697,0.996999979019165,1396.271,899.533,0.878000020980835,1268.855,780.342,0.9679999947547913,1161.419,699.248,0.9990000128746033,1161.051,829.022,0.9950000047683716,731.407,777.002,1.0,780.649,811.214,0.8840000033378601,755.127,828.758,0.7860000133514404,722.212,835.12,0.9950000047683716
1486,1594.904,885.308,0.996999979019165,1555.828,858.251,0.9860000014305115,1420.301,804.391,0.9340000152587891,1580.087,746.28,0.9940000176429749,1403.924,682.757,0.9819999933242798,1563.304,922.75,0.9980000257492065,1388.456,891.358,0.6389999985694885,1275.998,786.215,0.9660000205039978,1170.386,708.448,1.0,1170.39,828.5,0.996999979019165,723.821,777.827,1.0,780.615,810.794,0.8389999866485596,772.635,828.426,0.7139999866485596,731.413,834.165,0.9509999752044678
1487,1595.12,883.892,0.996999979019165,1556.158,859.039,0.984000027179718,1427.447,811.619,0.9259999990463257,1579.998,747.988,0.9959999918937683,1412.037,682.902,0.9869999885559082,1563.785,923.472,0.9980000257492065,1396.477,891.694,0.8799999952316284,1284.667,786.524,0.9850000143051147,1175.737,708.356,0.9990000128746033,1176.588,831.353,0.9959999918937683,715.781,778.087,1.0,780.296,811.226,0.8479999899864197,780.174,835.241,0.8600000143051147,731.863,833.153,0.996999979019165
1488,1595.245,883.486,0.9940000176429749,1557.476,858.788,0.9760000109672546,1443.177,811.799,0.9340000152587891,1585.361,757.625,0.9980000257492065,1412.864,683.496,0.9589999914169312,1563.915,923.31,0.9980000257492065,1396.711,891.729,0.8830000162124634,1291.523,787.79,0.9710000157356262,1177.902,709.932,0.9990000128746033,1179.335,833.612,0.9980000257492065,715.331,778.609,1.0,780.133,803.918,0.9200000166893005,780.541,827.509,0.7900000214576721,741.253,835.227,0.996999979019165
1489,1595.163,883.627,0.9929999709129333,1562.921,859.816,0.9710000157356262,1452.084,811.978,0.9120000004768372,1584.876,755.766,0.9990000128746033,1427.322,683.343,0.9710000157356262,1563.723,923.369,0.9980000257492065,1412.014,899.057,0.9580000042915344,1301.161,787.454,0.9869999885559082,1187.039,711.808,1.0,1187.594,837.549,0.9990000128746033,703.622,780.272,1.0,779.61,804.002,0.9419999718666077,780.534,827.976,0.9509999752044678,746.438,834.276,0.9959999918937683
1490,1595.317,883.643,0.9900000095367432,1563.521,859.716,0.9789999723434448,1459.212,811.94,0.9459999799728394,1584.737,756.742,0.9990000128746033,1427.9,683.464,0.9670000076293945,1563.976,924.195,0.9980000257492065,1419.576,900.276,0.9179999828338623,1307.622,788.347,0.9760000109672546,1192.702,711.386,0.9990000128746033,1194.529,834.029,0.9980000257492065,700.051,780.643,1.0,772.793,796.404,0.9430000185966492,786.744,828.286,0.9679999947547913,752.86,836.923,0.9959999918937683
1491,1595.325,875.884,0.9850000143051147,1564.292,859.866,0.9679999947547913,1468.069,812.089,0.9150000214576721,1587.149,761.083,0.996999979019165,1436.585,690.355,0.9879999756813049,1568.443,922.884,0.9990000128746033,1427.197,899.504,0.9409999847412109,1322.548,789.45,0.9760000109672546,1200.374,712.541,0.9990000128746033,1204.121,834.443,0.9990000128746033,699.549,779.344,1.0,756.901,788.49,0.9909999966621399,787.615,819.187,0.9869999885559082,762.74,835.728,0.984000027179718
1492,1595.012,875.729,0.9760000109672546,1572.169,855.302,0.9909999966621399,1468.045,812.018,0.9020000100135803,1584.597,758.479,0.996999979019165,1436.476,690.869,0.9789999723434448,1569.534,922.398,0.9990000128746033,1435.534,900.202,0.8849999904632568,1331.413,795.047,0.9750000238418579,1208.028,713.085,0.9990000128746033,1209.653,832.223,0.9990000128746033,693.201,779.317,1.0,755.902,788.481,0.9980000257492065,796.36,813.111,0.9760000109672546,763.87,837.914,0.9919999837875366
1493,1594.854,869.787,0.9670000076293945,1571.161,858.064,0.9940000176429749,1475.55,819.729,0.9520000219345093,1586.473,761.745,0.996999979019165,1429.031,691.735,0.9580000042915344,1572.716,919.331,1.0,1443.1,900.246,0.9710000157356262,1339.683,794.896,0.9660000205039978,1217.839,713.938,0.9990000128746033,1219.061,832.841,0.9990000128746033,689.554,778.0,1.0,754.968,788.299,0.9980000257492065,796.342,812.651,0.9739999771118164,772.234,838.772,0.9829999804496765
1494,1595.307,869.166,0.8420000076293945,1572.779,858.666,0.9980000257492065,1484.076,819.744,0.9129999876022339,1585.141,761.106,0.9959999918937683,1443.679,691.97,0.9620000123977661,1573.988,918.375,0.9990000128746033,1443.43,891.517,0.9589999914169312,1347.525,795.978,0.9670000076293945,1224.569,714.086,0.9990000128746033,1225.468,830.567,0.9980000257492065,686.517,777.166,1.0,754.936,787.848,0.9980000257492065,796.297,812.588,0.9860000014305115,780.098,837.658,0.9789999723434448
1495,1595.207,868.928,0.6439999938011169,1574.462,859.026,0.996999979019165,1484.312,819.775,0.871999979019165,1586.6,761.965,0.9929999709129333,1436.206,692.866,0.9229999780654907,1579.1,915.202,0.996999979019165,1459.199,900.235,0.9589999914169312,1355.74,795.716,0.9649999737739563,1234.385,714.586,1.0,1233.592,828.4,0.9980000257492065,683.37,776.793,1.0,747.224,786.143,0.9940000176429749,796.507,806.185,0.9940000176429749,781.248,837.485,0.9589999914169312
1496,1595.039,868.126,0.7210000157356262,1574.735,859.224,0.9950000047683716,1500.054,819.932,0.8309999704360962,1587.122,762.886,0.9950000047683716,1444.005,692.458,0.8289999961853027,1579.169,914.003,0.996999979019165,1460.1,898.955,0.9779999852180481,1363.341,795.924,0.9549999833106995,1241.252,714.342,0.9990000128746033,1240.757,829.455,0.9959999918937683,680.253,773.661,1.0,746.722,786.088,0.9959999918937683,796.32,805.101,0.9919999837875366,789.923,835.925,0.9769999980926514
1497,1595.963,861.119,0.5580000281333923,1579.212,858.653,0.996999979019165,1515.937,820.023,0.8809999823570251,1587.43,763.606,0.9940000176429749,1436.19,693.612,0.8809999823570251,1579.116,913.669,0.996999979019165,1467.51,899.001,0.9509999752044678,1372.42,796.175,0.9440000057220459,1252.456,714.602,1.0,1249.032,827.065,0.9980000257492065,674.054,771.553,1.0,740.178,780.198,0.996999979019165,788.612,802.934,0.9950000047683716,797.24,827.927,0.9929999709129333
1498,1595.691,860.528,0.7210000157356262,1579.077,857.747,0.9940000176429749,1515.964,820.445,0.9309999942779541,1588.424,763.529,0.9869999885559082,1452.05,692.772,0.7739999890327454,1578.991,913.749,0.9929999709129333,1468.161,891.62,0.9419999718666077,1380.162,796.364,0.9620000123977661,1258.183,714.726,0.9990000128746033,1258.407,823.103,0.9980000257492065,667.778,769.991,1.0,738.912,779.758,0.996999979019165,779.645,796.43,0.9750000238418579,801.722,820.655,0.9990000128746033
1499,1595.773,860.251,0.652999997138977,1579.553,858.107,0.9929999709129333,1524.064,820.534,0.9470000267028809,1587.988,764.373,0.9860000014305115,1476.462,691.57,0.8989999890327454,1579.677,908.333,0.9850000143051147,1475.606,892.277,0.9779999852180481,1387.959,796.556,0.9160000085830688,1271.849,714.674,0.9990000128746033,1266.11,823.217,0.9990000128746033,666.035,769.892,1.0,730.907,779.863,0.9959999918937683,779.565,796.043,0.9760000109672546,804.409,819.31,0.9990000128746033
1500,1595.805,859.814,0.35899999737739563,1580.274,858.715,0.9850000143051147,1532.082,827.919,0.8920000195503235,1588.443,764.473,0.972000002861023,1483.97,692.077,0.8920000195503235,1579.712,907.671,0.9760000109672546,1483.573,899.533,0.9490000009536743,1395.707,796.536,0.949999988079071,1280.199,714.518,1.0,1274.55,818.865,0.9990000128746033,660.036,766.677,1.0,730.623,779.528,0.9959999918937683,779.583,795.994,0.9620000123977661,806.611,818.017,0.9990000128746033
1501,1595.803,860.014,0.20100000500679016,1579.94,859.066,0.9919999837875366,1532.205,827.916,0.9229999780654907,1589.852,772.53,0.9039999842643738,1484.041,691.815,0.906000018119812,1579.368,900.894,0.9869999885559082,1484.118,891.468,0.8970000147819519,1403.972,796.594,0.8980000019073486,1288.82,713.947,0.9990000128746033,1282.714,819.634,1.0,651.81,764.648,1.0,724.309,778.352,0.9990000128746033,773.275,795.879,0.984000027179718,806.944,811.463,0.9990000128746033
1502,1595.445,852.606,0.5389999747276306,1579.358,858.464,0.9850000143051147,1532.608,820.434,0.9269999861717224,1587.408,764.577,0.8939999938011169,1492.188,690.882,0.9760000109672546,1586.448,900.271,0.9940000176429749,1491.193,891.76,0.9369999766349792,1410.929,796.515,0.9599999785423279,1300.557,713.81,0.9990000128746033,1290.85,816.488,0.9990000128746033,651.332,762.262,1.0,723.23,777.858,0.996999979019165,772.814,795.607,0.984000027179718,811.128,810.495,0.9990000128746033
1503,1587.408,851.206,0.023000000044703484,1580.268,852.642,0.9779999852180481,1540.254,827.889,0.9089999794960022,1587.58,764.724,0.2639999985694885,1493.039,691.385,0.9879999756813049,1588.441,899.974,0.859000027179718,1492.188,891.537,0.890999972820282,1419.942,796.778,0.8999999761581421,1306.523,714.064,0.9990000128746033,1301.126,814.725,0.9980000257492065,643.198,761.663,1.0,714.693,778.396,0.9919999837875366,772.019,795.453,0.9829999804496765,811.382,810.818,0.9990000128746033
1504,,,0.0,1580.959,854.071,0.9589999914169312,1548.463,827.674,0.7509999871253967,1580.005,740.254,0.08699999749660492,1493.49,691.959,0.9900000095367432,1588.244,899.828,0.7990000247955322,1516.222,907.503,0.8169999718666077,1428.513,796.453,0.9449999928474426,1320.683,710.876,0.9990000128746033,1307.762,814.667,0.9990000128746033,640.195,760.186,1.0,708.972,773.883,0.9980000257492065,763.604,795.761,0.9509999752044678,811.323,810.963,0.9990000128746033
